ID_epi,tiempo_entrada,tiempo_salida,texto,episodio,temporada
427,00:30:44.560,00:30:46.800,"""Tres cucharadas de azúcar y una de dioxina.",4,2
428,00:30:46.960,00:30:49.320,"En 15 minutos, sobrevendría el fallo cardiaco.",4,2
429,00:30:49.400,00:30:52.160,"En 30 minutos, Raquel encontraría el cuerpo de su madre.",4,2
430,00:30:52.240,00:30:54.680,"En una hora, un juez asistido por un médico forense",4,2
431,00:30:54.760,00:30:56.760,ordenaría el levantamiento del cadáver,4,2
432,00:30:56.840,00:30:59.680,"por infarto cardiovascular, sin signos de violencia,",4,2
433,00:30:59.760,00:31:02.960,"con la edad de la víctima, con la puerta cerrada dentro de su casa.",4,2
434,00:31:03.040,00:31:05.400,"No habría autopsia y él lo sabía"". Muchas gracias.",4,2
435,00:31:06.880,00:31:08.280,"""Limpio y sencillo"".",4,2
436,00:31:16.160,00:31:17.760,(SUSPIRA),4,2
437,00:31:29.120,00:31:31.120,Mi hija no pasó la noche aquí.,4,2
438,00:31:33.640,00:31:34.960,¿Estuvo con usted?,4,2
439,00:31:36.560,00:31:39.960,Pues... Pues la verdad es que sí.,4,2
440,00:31:40.640,00:31:42.600,Ayer... Ayer nos vimos.,4,2
441,00:31:43.000,00:31:43.920,Bien.,4,2
442,00:31:45.280,00:31:46.360,Eh...,4,2
443,00:31:49.480,00:31:51.000,¿Hicieron el amor?,4,2
444,00:31:55.640,00:31:56.680,Pues...,4,2
445,00:31:58.520,00:32:00.280,Pues la verdad es que sí.,4,2
446,00:32:01.040,00:32:02.160,Me alegro.,4,2
447,00:32:03.240,00:32:06.200,"Bueno. Y perdone la intromisión, pero es que me alegro de verdad.",4,2
448,00:32:07.760,00:32:10.200,Mi hija necesita como agua de mayo,4,2
449,00:32:10.400,00:32:12.600,que la quieran y que le hagan el amor.,4,2
450,00:32:15.520,00:32:17.120,Y que sea un hombre bueno.,4,2
451,00:32:20.400,00:32:22.160,Y usted parece un hombre bueno.,4,2
452,00:32:24.520,00:32:25.800,Se lo veo en la mirada.,4,2
453,00:32:59.800,00:33:02.960,(RESPIRA MUY AGITADO),4,2
454,00:33:33.600,00:33:36.800,Ay. Discúlpeme. Se me ha caído.,4,2
455,00:33:37.160,00:33:41.280,Es que... con los años... nos volvemos de torpes...,4,2
456,00:33:41.640,00:33:42.880,Discúlpeme.,4,2
457,00:33:49.800,00:33:53.000,(Armónica),4,2
458,00:34:11.320,00:34:13.280,(HELSINKI) Oslo ya no hablará más.,4,2
459,00:34:14.400,00:34:17.040,Lo siento mucho. Es... Es una tragedia.,4,2
460,00:34:17.120,00:34:18.600,¿Tú sabías de fuga?,4,2
461,00:34:18.840,00:34:20.160,No. No.,4,2
462,00:34:21.800,00:34:23.240,Denver decirme.,4,2
463,00:34:25.680,00:34:27.080,Tú sabías de fuga.,4,2
464,00:34:28.080,00:34:29.720,Saber saber no sabía.,4,2
465,00:34:29.800,00:34:32.600,Yo intuía algo y se lo dije a Denver para ayudar.,4,2
466,00:34:42.520,00:34:44.720,Lo golpearon con este tubo...,4,2
467,00:34:47.080,00:34:48.480,por espalda.,4,2
468,00:34:51.880,00:34:53.120,Oslo amigo.,4,2
469,00:34:54.280,00:34:57.040,"Yo y Oslo... guerra juntos,",4,2
470,00:34:58.000,00:34:59.520,paz juntos.,4,2
471,00:35:00.720,00:35:02.200,Atracos juntos.,4,2
472,00:35:03.280,00:35:04.680,Cárcel juntos.,4,2
473,00:35:05.720,00:35:07.000,Oslo amigo.,4,2
474,00:35:07.520,00:35:09.240,"¿Tú entender, Arturo?",4,2
475,00:35:12.600,00:35:13.800,De rodillas.,4,2
476,00:35:46.360,00:35:49.160,¿De verdad creías que no íbamos a intentar escaparnos?,4,2
477,00:35:52.400,00:35:54.080,¿Que no nos íbamos a defender?,4,2
478,00:35:56.800,00:35:58.720,¿Que nos íbamos a quedar de brazos cruzados,4,2
479,00:35:58.800,00:36:00.240,viendo cómo nos matabais?,4,2
480,00:36:01.840,00:36:04.360,"Cómo nos torturabais, cómo nos violabais.",4,2
481,00:36:09.560,00:36:11.480,"Una y mil veces lo haría,",4,2
482,00:36:11.840,00:36:15.080,"así que si vas a hacerlo, dame fuerte porque, si me dejas con vida,",4,2
483,00:36:15.600,00:36:17.440,igual te remato yo a ti después.,4,2
484,00:36:20.600,00:36:22.040,Vine a trabajar...,4,2
485,00:36:25.400,00:36:26.960,como todos los días.,4,2
486,00:36:29.800,00:36:31.200,Sin hacer daño a nadie.,4,2
487,00:36:33.680,00:36:35.320,Solo a cumplir con mi deber.,4,2
488,00:36:37.000,00:36:39.120,"¿Quién crees que son los buenos, Helsinki?",4,2
489,00:36:41.440,00:36:42.560,¿Vosotros?,4,2
490,00:36:43.760,00:36:45.200,"Acaba rápido, por favor.",4,2
491,00:36:52.800,00:36:54.440,(Metal chocando contra el suelo),4,2
492,00:37:04.160,00:37:06.440,(MARIVÍ) Tráigame el recogedor y la fregona.,4,2
493,00:37:06.520,00:37:08.560,"Está ahí en la esquina, por favor. Gracias.",4,2
494,00:37:09.480,00:37:10.680,Ya me ocupo yo.,4,2
495,00:37:22.520,00:37:25.120,"""Ya no vivo en Almazán. Vivo en Madrid.",4,2
496,00:37:26.120,00:37:28.600,Tengo dos hijas: Raquel y Laura.,4,2
497,00:37:29.720,00:37:31.840,Jamás iré a una residencia.,4,2
498,00:37:31.920,00:37:34.600,"Raquel es seria, pero me quiere mucho.",4,2
499,00:37:48.680,00:37:51.400,Le tenemos. Es el tío de la sidra.,4,2
500,00:37:51.480,00:37:53.720,"Sus huellas estaban en el zeta"".",4,2
501,00:37:54.440,00:37:58.120,"¿No le importa si hago una llamada? No, claro que no.",4,2
502,00:38:04.840,00:38:07.680,(Señal de llamada),4,2
503,00:38:09.120,00:38:11.040,"(ÁNGEL) ""Raquel, soy yo otra vez.",4,2
504,00:38:11.120,00:38:13.000,Llámame. Tienes el contestador lleno.,4,2
505,00:38:13.080,00:38:14.840,Lo tenemos. Escucha. Lo tenemos.,4,2
506,00:38:14.920,00:38:17.360,Tenemos al tipo que les está ayudando desde fuera.,4,2
507,00:38:17.440,00:38:20.080,Sí. Es Salva. Salva. Salva el de la sidra.,4,2
508,00:38:20.160,00:38:23.920,"Él estuvo en el desguace. Él amenazó al ruso, joder.",4,2
509,00:38:24.000,00:38:27.000,"Te está utilizando, coño. Sus huellas estaban en el zeta.",4,2
510,00:38:27.080,00:38:27.880,Se ha arrimado a ti,4,2
511,00:38:27.960,00:38:30.080,"para aprovecharse de la investigación..."".",4,2
512,00:38:30.160,00:38:31.160,(Pitido),4,2
513,00:38:31.240,00:38:35.880,"-""Para volver a escuchar el mensaje pulse 1. Para borrarlo pulse 2.",4,2
514,00:38:35.960,00:38:38.120,"Para guardarlo pulse..."".",4,2
515,00:38:38.200,00:38:39.200,(Pitido),4,2
516,00:38:39.680,00:38:42.200,"""Mensaje borrado. No hay más mensajes"".",4,2
517,00:38:48.520,00:38:49.880,No me lo cogen.,4,2
518,00:39:02.080,00:39:03.200,¿Salva?,4,2
519,00:39:05.040,00:39:06.560,Pero ¿qué haces tú aquí?,4,2
520,00:39:09.240,00:39:10.840,Este era mi compromiso.,4,2
521,00:39:12.880,00:39:15.480,Lo único que te he dejado el jardín hecho una pena.,4,2
522,00:39:29.880,00:39:31.080,(MARIVÍ) ¿A que es un cielo?,4,2
523,00:39:33.080,00:39:36.240,Ya me ha dicho... que habéis hecho el amor.,4,2
524,00:39:36.880,00:39:38.720,-Mamá... -¿Qué?,4,2
525,00:39:38.800,00:39:42.040,Yo no le he dicho nada. Lo ha debido deducir ella sola.,4,2
526,00:39:42.800,00:39:43.920,A comer.,4,2
527,00:39:47.240,00:39:49.280,¿Seguro que no quiere probar mis natillas?,4,2
528,00:39:49.360,00:39:50.640,Pues habrá que probarlas.,4,2
529,00:39:50.720,00:39:52.400,Si están tan buenas como esta sopa...,4,2
530,00:39:52.480,00:39:55.240,"Desde luego, es la mejor que he probado en muchísimo tiempo.",4,2
531,00:39:55.320,00:39:56.520,Gracias.,4,2
532,00:39:57.520,00:40:00.120,"Hija, no marees, comes poquísimo.",4,2
533,00:40:00.560,00:40:01.920,Es el trabajo ese.,4,2
534,00:40:03.000,00:40:06.400,"La tiene muy estresada. Lo del secuestro, ¿sabe lo que le digo?",4,2
535,00:40:06.480,00:40:08.720,"Sí, hombre, me lo va a decir usted a mí.",4,2
536,00:40:09.200,00:40:11.320,"Lo sigo mucho, lo estoy siguiendo mucho.",4,2
537,00:40:11.440,00:40:12.600,En la prensa.,4,2
538,00:40:14.200,00:40:17.120,Es tremendo lo que está pasando. Me tiene en un sinvivir.,4,2
539,00:40:18.080,00:40:19.920,Es que ayer hubo disparos.,4,2
540,00:40:20.000,00:40:22.160,"Bueno, y explosiones. Yo, de verdad...",4,2
541,00:40:22.240,00:40:24.800,Esa gente armada hasta los dientes...,4,2
542,00:40:24.880,00:40:27.480,"No sé, cualquier día va a ocurrir una tragedia.",4,2
543,00:40:28.160,00:40:32.560,Ayer hubo disparos... Gente armada hasta los dientes...,4,2
544,00:40:34.640,00:40:36.720,"(ÁNGEL) ""Tienen al menos tres M-16.",4,2
545,00:40:36.800,00:40:38.440,Una ametralladora Browning de suelo.,4,2
546,00:40:41.520,00:40:43.560,"Retroxil, es un medicamento raro.",4,2
547,00:40:43.640,00:40:45.560,"En Toledo ha habido una demanda inusual"".",4,2
548,00:40:45.640,00:40:47.240,-¿Dónde se efectuó la última compra?,4,2
549,00:40:47.320,00:40:49.720,"(ÁNGEL) Aquí, en Palomeque, el 18 de octubre.",4,2
550,00:40:53.320,00:40:55.320,"-Perdonad, tengo que hacer una llamada.",4,2
551,00:40:56.120,00:40:57.120,"-Pero, hija...",4,2
552,00:40:58.840,00:41:00.320,Así todos los días.,4,2
553,00:41:01.680,00:41:04.400,"Suárez, ponme por los altavoces.",4,2
554,00:41:04.480,00:41:05.720,"-Conéctame con escuchas,",4,2
555,00:41:05.800,00:41:08.840,tenemos comunicación con la inspectora. Súbelo.,4,2
556,00:41:08.920,00:41:11.840,"-Escuchadme bien, necesito que busquéis todas las fincas",4,2
557,00:41:11.920,00:41:13.560,con coto de caza en un radio de 100 km,4,2
558,00:41:13.640,00:41:15.160,desde la farmacia de Palomeque.,4,2
559,00:41:15.240,00:41:18.280,"-Quiero un mapa de Toledo ya, búscalo. Perímetro de Palomeque.",4,2
560,00:41:18.360,00:41:20.320,"-""Si compraron los medicamentos allí,""",4,2
561,00:41:20.400,00:41:22.040,quiere decir que estaban muy cerca.,4,2
562,00:41:22.720,00:41:24.600,"Joder, ¿cómo no me he dado cuenta antes?",4,2
563,00:41:24.800,00:41:27.760,"Porque necesitaban un lugar, un lugar donde organizarse,",4,2
564,00:41:27.840,00:41:29.920,donde preparar el plan paso a paso.,4,2
565,00:41:30.560,00:41:33.200,Harían prácticas de tiro antes de entrar en la fábrica.,4,2
566,00:41:33.640,00:41:36.560,En algún sitio donde los disparos y las detonaciones,4,2
567,00:41:36.640,00:41:37.880,no levantaran sospechas.,4,2
568,00:41:38.680,00:41:41.280,-Quiero unidades peinando el perímetro de Palomeque,4,2
569,00:41:41.360,00:41:43.280,en un radio de 100 km y las quiero ya.,4,2
570,00:41:43.360,00:41:44.440,¡Documentación!,4,2
571,00:41:44.520,00:41:46.720,-Tiene que ser una finca de más de 100 hectáreas.,4,2
572,00:41:46.800,00:41:48.240,-Busca el registro del catastro.,4,2
573,00:41:48.320,00:41:51.320,-Con una vivienda en su interior. Llámame en cuanto tengas algo.,4,2
574,00:41:51.840,00:41:53.160,-Cuenta con ello.,4,2
575,00:41:55.720,00:41:57.640,"Ya lo han oído, no tenemos tiempo que perder,",4,2
576,00:41:57.720,00:41:58.840,"vamos a por ellos, ¿vale?",4,2
577,00:41:58.920,00:42:02.040,"Esa finca, esas unidades, lo quiero todo, lo quiero ya.",4,2
578,00:42:08.080,00:42:09.280,¿Sí?,4,2
579,00:42:13.440,00:42:14.520,¿Estás bien?,4,2
580,00:42:15.240,00:42:17.560,"Sí, un poco cansada. Pasa.",4,2
581,00:42:18.480,00:42:20.160,"Y... Y aturdida también,",4,2
582,00:42:20.240,00:42:22.680,me han tenido que inyectar un calmante,4,2
583,00:42:22.760,00:42:25.240,"y, la verdad, no estoy muy acostumbrada.",4,2
584,00:42:25.880,00:42:28.000,Yo tampoco... estoy muy lúcido hoy.,4,2
585,00:42:29.600,00:42:32.000,"Perdona, Salva, pero necesito tumbarme.",4,2
586,00:42:32.080,00:42:34.760,"Tengo que dormir un rato. Claro, claro.",4,2
587,00:42:45.360,00:42:47.600,Ha llegado el momento de tomar una decisión.,4,2
588,00:42:49.240,00:42:50.280,Hay que elegir,4,2
589,00:42:50.360,00:42:52.960,entre convertirse en cómplices y obtener un millón.,4,2
590,00:42:53.360,00:42:56.840,O ser íntegros... y salir de aquí.,4,2
591,00:42:59.240,00:43:00.320,La libertad...,4,2
592,00:43:03.520,00:43:04.320,o el millón.,4,2
593,00:43:07.400,00:43:09.760,"Si os quedáis con nosotros a ver el final,",4,2
594,00:43:09.840,00:43:13.720,recibiréis en vuestra casa 20 000 billetes de 50 euros.,4,2
595,00:43:14.280,00:43:17.120,"Envasados al vacío, como el buen jamón.",4,2
596,00:43:19.000,00:43:21.480,"Los que quieran salir, por favor, que crucen la línea.",4,2
597,00:43:43.000,00:43:45.680,¿Y qué vamos a hacer con los que elijan la libertad?,4,2
598,00:43:46.200,00:43:50.760,"Los llevaréis abajo, a los sótanos de la fábrica",4,2
599,00:43:50.920,00:43:52.320,y los encerráis allí.,4,2
600,00:43:55.920,00:43:57.920,"""Sé que es lamentable, pero...",4,2
601,00:43:59.240,00:44:00.400,son esos precisamente,4,2
602,00:44:00.480,00:44:03.040,"los que podrían alumbrar... otro motín"".",4,2
603,00:44:05.680,00:44:07.200,Y necesito protegeros.,4,2
604,00:44:07.280,00:44:09.400,¿Por qué no me habéis dado a mí la opción de salir?,4,2
605,00:44:09.480,00:44:12.360,"-Porque tú eres la gran estrella, cariño. ¿Hum?",4,2
606,00:44:12.800,00:44:15.360,¿De verdad... crees que hay que explicártelo?,4,2
607,00:44:16.960,00:44:18.560,"Aparta, que estás en el medio.",4,2
608,00:44:32.640,00:44:35.760,"Bueno, pues se acaba el tiempo.",4,2
609,00:44:35.920,00:44:37.160,Ahora o nunca.,4,2
610,00:44:37.520,00:44:40.680,Podéis cruzar la línea y salir de aquí,4,2
611,00:44:41.040,00:44:43.800,o quedaros con nosotros...,4,2
612,00:44:44.920,00:44:46.080,y con el millón.,4,2
613,00:44:48.400,00:44:49.400,Muy bien.,4,2
614,00:44:49.960,00:44:52.000,"Los que quieren salir, manos a la cabeza.",4,2
615,00:44:53.320,00:44:56.040,"Adelante, por la puerta de la zona de carga.",4,2
616,00:44:57.600,00:45:00.720,"""Lo que había conseguido el Profesor era dividir los rehenes",4,2
617,00:45:01.280,00:45:04.200,entre aquellos que iban a convertirse en nuestros socios,4,2
618,00:45:04.800,00:45:07.640,y aquellos que aún podrían seguir complicando las cosas.,4,2
619,00:45:08.840,00:45:10.280,"O eso creíamos"".",4,2
620,00:45:30.360,00:45:31.840,(Teléfono),4,2
621,00:45:31.920,00:45:33.280,¿Sí? Suárez.,4,2
622,00:45:33.400,00:45:35.240,"-Inspectora, tenemos la finca.",4,2
623,00:45:35.320,00:45:37.440,Encaja perfectamente con la descripción.,4,2
624,00:45:37.760,00:45:39.560,"-¿Dónde está? -""Muy cerca de Palomeque,""",4,2
625,00:45:39.640,00:45:40.800,el pueblo de la farmacia.,4,2
626,00:45:40.880,00:45:43.000,Tiene 640 hectáreas y un coto privado de caza.,4,2
627,00:45:43.200,00:45:45.920,Dentro hay una vivienda abandonada lo suficientemente grande,4,2
628,00:45:46.000,00:45:48.120,como para planear un atraco de esta magnitud.,4,2
629,00:45:48.440,00:45:50.800,"-¿Cómo la habéis encontrado? -""Un vecino aseguró""",4,2
630,00:45:50.880,00:45:53.520,haber visto a un grupo de jóvenes la noche de San Juan.,4,2
631,00:45:53.600,00:45:55.840,"""No parecían cazadores, pero a lo largo del verano",4,2
632,00:45:55.920,00:45:58.280,"escuchó diferentes detonaciones"". -¿Detonaciones?",4,2
633,00:45:58.360,00:45:59.920,"-Detonaciones, sí. No sabe muy bien",4,2
634,00:46:00.000,00:46:03.480,"""lo que eran, pero está seguro de que no eran escopetas de caza"".",4,2
635,00:46:03.560,00:46:06.360,Estoy movilizando unidades a la zona y preparando un equipo,4,2
636,00:46:06.440,00:46:08.040,"""para una posible intervención"".",4,2
637,00:46:08.120,00:46:10.360,"-Muy bien, mandadme toda la información al móvil.",4,2
638,00:46:10.440,00:46:11.840,En cuanto pueda voy para allá.,4,2
639,00:46:13.880,00:46:16.280,"Lobo, tenemos luz verde, nos ponemos en marcha.",4,2
640,00:46:16.360,00:46:18.440,"Equipos 1, 2 y 3 preparados. ¡Ya!",4,2
641,00:46:20.000,00:46:23.880,"Salva, mira, yo no me encuentro muy bien.",4,2
642,00:46:24.000,00:46:25.360,¿Tú sabes conducir?,4,2
643,00:46:26.560,00:46:29.160,Eh... Sí. Necesito que me lleves a un sitio.,4,2
644,00:47:08.480,00:47:09.920,Mañana empieza todo.,4,2
645,00:47:14.880,00:47:15.920,Sergio...,4,2
646,00:47:20.640,00:47:22.480,Quiero que me prometas una cosa.,4,2
647,00:47:24.080,00:47:28.040,"Si la cosa se pone fea, te escaparás.",4,2
648,00:47:30.040,00:47:32.320,No te vas a quedar esperando en el hangar.,4,2
649,00:47:33.400,00:47:34.720,Nada va a salir mal.,4,2
650,00:47:35.880,00:47:38.280,Sabes tan bien como yo que todo puede ir mal.,4,2
651,00:47:40.560,00:47:42.320,Solo voy a entrar ahí si me prometes,4,2
652,00:47:42.400,00:47:44.040,que si la cosa se va al carajo...,4,2
653,00:47:45.520,00:47:46.880,no te vas a dejar coger.,4,2
654,00:47:52.560,00:47:53.960,No te voy a prometer eso.,4,2
655,00:47:57.960,00:48:00.400,O me prometes eso ahora o te quedas esta misma noche,4,2
656,00:48:00.480,00:48:01.960,sin capitán al mando.,4,2
657,00:48:04.600,00:48:05.920,Tú ya me conoces.,4,2
658,00:48:12.040,00:48:13.720,"Nada va a salir mal, Andrés.",4,2
659,00:48:16.920,00:48:18.600,"Somos la resistencia, ¿no?",4,2
660,00:48:22.200,00:48:24.200,"(CANTA ""BELLA CIAO"")",4,2
661,00:48:24.480,00:48:27.120,"""La vida del Profesor giraba en torno a una única idea"".",4,2
662,00:48:27.800,00:48:29.320,"(CANTA ""BELLA CIAO"")",4,2
663,00:48:29.880,00:48:33.200,"""Resistencia"". (CANTA ""BELLA CIAO"")",4,2
664,00:48:34.080,00:48:37.600,"""Su abuelo, que había resistido junto a los partisanos",4,2
665,00:48:37.680,00:48:39.800,"para vencer a los fascistas en Italia,",4,2
666,00:48:39.880,00:48:42.320,"le había enseñado esa canción"". (CANTA ""BELLA CIAO"")",4,2
667,00:48:43.760,00:48:46.800,"""Y luego él... nos la enseñó a nosotros"".",4,2
668,00:48:48.160,00:48:51.600,"(CANTAN AMBOS ""BELLA CIAO"")",4,2
669,00:48:52.080,00:48:53.920,"(CANTAN ""BELLA CIAO"")",4,2
670,00:49:14.280,00:49:16.200,"(CANTA ""BELLA CIAO"")",4,2
671,00:49:35.960,00:49:40.480,"(CANTAN ""BELLA CIAO"")",4,2
672,00:49:53.440,00:49:56.560,Seis kilómetros todo recto y después el primer desvío a la derecha.,4,2
673,00:49:59.800,00:50:02.520,"Salva, ¿puedes ir un poco más rápido?",4,2
674,00:50:02.600,00:50:05.440,Conmigo no te van a poner multa. Es que vas a 40.,4,2
675,00:50:05.520,00:50:09.600,"Sí. Es verdad, perdona, es que estoy un poco... espeso.",4,2
676,00:50:12.880,00:50:16.120,"(CANTAN ""BELLA CIAO"")",4,2
677,00:50:30.560,00:50:34.920,"(CANTAN ""BELLA CIAO"")",4,2
678,00:50:36.360,00:50:38.360,(Sirenas y radios de policía),4,2
679,00:50:44.000,00:50:45.720,"¡Vamos, vamos, vamos, vamos!",4,2
680,00:50:46.800,00:50:48.320,-Espérame aquí.,4,2
681,00:50:55.640,00:50:58.600,La parte de la izquierda y la de la derecha también.,4,2
682,00:51:07.360,00:51:10.840,"(CANTAN ""BELLA CIAO"")",4,2
683,00:51:35.400,00:51:37.080,"(RAQUEL) ""Que nadie entre sin el traje"".",4,2
684,00:51:37.160,00:51:38.880,"Y todo el que no sea imprescindible,",4,2
685,00:51:39.640,00:51:41.600,"fuera del perímetro uno, ¿entendido?",4,2
686,00:51:42.080,00:51:43.080,"-""Entendido"".",4,2
687,00:51:48.600,00:51:52.000,"-Nos ha tocado el gordo, aquí hay ADN de todos los colores.",4,2
688,00:51:55.960,00:51:57.880,"""Que entren los fotógrafos de la Científica,",4,2
689,00:51:57.960,00:51:59.120,"quiero fotos de todo"".",4,2
690,00:51:59.280,00:52:01.680,"Hay que peinar esta casa, cada rincón.",4,2
691,00:52:01.760,00:52:06.080,"(Suena ""Bella ciao"")",4,2
692,00:52:06.160,00:52:08.240,"(RADIO) ""Estamos en el piso de arriba"".",4,2
693,00:52:10.280,00:52:13.200,"(CANTAN ""BELLA CIAO"")",4,2
694,00:52:16.000,00:52:18.080,"""Hay una buhardilla, es increíble,",4,2
695,00:52:18.400,00:52:20.240,no va a creer lo que hemos encontrado.,4,2
696,00:52:20.320,00:52:21.400,"-Mirad todo esto"".",4,2
697,00:52:21.760,00:52:22.720,-Inspectora...,4,2
698,00:52:22.800,00:52:24.560,(Puerta abriéndose),4,2
699,00:52:25.600,00:52:26.800,Tiene que ver esto.,4,2
700,00:52:26.880,00:52:28.480,"(CANTAN ""BELLA CIAO"")",4,2
701,00:52:37.000,00:52:41.520,"(RAQUEL) Está todo en las paredes, horarios, fotos, planos...",4,2
702,00:52:41.600,00:52:42.720,"(CANTAN ""BELLA CIAO"")",4,2
703,00:52:42.800,00:52:45.560,"-Todo el puñetero plan. Los tenemos, compañeros.",4,2
704,00:52:45.640,00:52:48.000,"(CANTAN ""BELLA CIAO"")",4,2
705,00:52:48.080,00:52:49.800,"(RAQUEL) ""Su tiempo se ha acabado"".",4,2
1,00:00:16.320,00:00:17.760,¡Tokio vuelve!,5,2
2,00:00:19.720,00:00:22.320,-¡Tokio vuelve! ¡Al suelo!,5,2
3,00:00:23.200,00:00:25.000,"-¡Hay que abrir la puerta, coño!",5,2
4,00:00:26.120,00:00:28.680,"-¡Disparen al objetivo, disparen a la motorista!",5,2
5,00:00:28.760,00:00:30.480,(Ráfaga de disparos),5,2
6,00:00:34.120,00:00:35.160,-¡Vamos!,5,2
7,00:00:43.480,00:00:45.520,"¡No! ¡Hay que cubrirla, joder!",5,2
8,00:00:47.360,00:00:49.360,"(RADIO) ""Secuestrador a tiro"".",5,2
